date_key,full_date,year,month,day,day_of_week,is_weekend,is_finals
1751,2016-10-16,2016,10,16,Sunday,1,0
1752,2016-10-17,2016,10,17,Monday,0,0
1753,2016-10-18,2016,10,18,Tuesday,0,0
1754,2016-10-19,2016,10,19,Wednesday,0,0
1755,2016-10-20,2016,10,20,Thursday,0,0
1756,2016-10-21,2016,10,21,Friday,0,0
1757,2016-10-22,2016,10,22,Saturday,1,0
1758,2016-10-23,2016,10,23,Sunday,1,0
1759,2016-10-24,2016,10,24,Monday,0,0
1760,2016-10-25,2016,10,25,Tuesday,0,0
1761,2016-10-26,2016,10,26,Wednesday,0,0
1762,2016-10-27,2016,10,27,Thursday,0,0
1763,2016-10-28,2016,10,28,Friday,0,0
1764,2016-10-29,2016,10,29,Saturday,1,0
1765,2016-10-30,2016,10,30,Sunday,1,0
1766,2016-10-31,2016,10,31,Monday,0,0
1767,2016-11-01,2016,11,1,Tuesday,0,0
1768,2016-11-02,2016,11,2,Wednesday,0,0
1769,2016-11-03,2016,11,3,Thursday,0,0
1770,2016-11-04,2016,11,4,Friday,0,0
1771,2016-11-05,2016,11,5,Saturday,1,0
1772,2016-11-06,2016,11,6,Sunday,1,0
1773,2016-11-07,2016,11,7,Monday,0,0
1774,2016-11-08,2016,11,8,Tuesday,0,0
1775,2016-11-09,2016,11,9,Wednesday,0,0
1776,2016-11-10,2016,11,10,Thursday,0,0
1777,2016-11-11,2016,11,11,Friday,0,0
1778,2016-11-12,2016,11,12,Saturday,1,0
1779,2016-11-13,2016,11,13,Sunday,1,0
1780,2016-11-14,2016,11,14,Monday,0,0
1781,2016-11-15,2016,11,15,Tuesday,0,0
1782,2016-11-16,2016,11,16,Wednesday,0,0
1783,2016-11-17,2016,11,17,Thursday,0,0
1784,2016-11-18,2016,11,18,Friday,0,0
1785,2016-11-19,2016,11,19,Saturday,1,0
1786,2016-11-20,2016,11,20,Sunday,1,0
1787,2016-11-21,2016,11,21,Monday,0,0
1788,2016-11-22,2016,11,22,Tuesday,0,0
1789,2016-11-23,2016,11,23,Wednesday,0,0
1790,2016-11-24,2016,11,24,Thursday,0,0
1791,2016-11-25,2016,11,25,Friday,0,0
1792,2016-11-26,2016,11,26,Saturday,1,0
1793,2016-11-27,2016,11,27,Sunday,1,0
1794,2016-11-28,2016,11,28,Monday,0,0
1795,2016-11-29,2016,11,29,Tuesday,0,0
1796,2016-11-30,2016,11,30,Wednesday,0,0
1797,2016-12-01,2016,12,1,Thursday,0,0
1798,2016-12-02,2016,12,2,Friday,0,0
1799,2016-12-03,2016,12,3,Saturday,1,0
1800,2016-12-04,2016,12,4,Sunday,1,0
1801,2016-12-05,2016,12,5,Monday,0,0
1802,2016-12-06,2016,12,6,Tuesday,0,0
1803,2016-12-07,2016,12,7,Wednesday,0,0
1804,2016-12-08,2016,12,8,Thursday,0,0
1805,2016-12-09,2016,12,9,Friday,0,0
1806,2016-12-10,2016,12,10,Saturday,1,0
1807,2016-12-11,2016,12,11,Sunday,1,0
1808,2016-12-12,2016,12,12,Monday,0,0
1809,2016-12-13,2016,12,13,Tuesday,0,0
1810,2016-12-14,2016,12,14,Wednesday,0,0
1811,2016-12-15,2016,12,15,Thursday,0,0
1812,2016-12-16,2016,12,16,Friday,0,0
1813,2016-12-17,2016,12,17,Saturday,1,0
1814,2016-12-18,2016,12,18,Sunday,1,0
1815,2016-12-19,2016,12,19,Monday,0,0
1816,2016-12-20,2016,12,20,Tuesday,0,0
1817,2016-12-21,2016,12,21,Wednesday,0,0
1818,2016-12-22,2016,12,22,Thursday,0,0
1819,2016-12-23,2016,12,23,Friday,0,0
1820,2016-12-24,2016,12,24,Saturday,1,0
1821,2016-12-25,2016,12,25,Sunday,1,0
1822,2016-12-26,2016,12,26,Monday,0,0
1823,2016-12-27,2016,12,27,Tuesday,0,0
1824,2016-12-28,2016,12,28,Wednesday,0,0
1825,2016-12-29,2016,12,29,Thursday,0,0
1826,2016-12-30,2016,12,30,Friday,0,0
1827,2016-12-31,2016,12,31,Saturday,1,0
1828,2017-01-01,2017,1,1,Sunday,1,0
1829,2017-01-02,2017,1,2,Monday,0,0
1830,2017-01-03,2017,1,3,Tuesday,0,0
1831,2017-01-04,2017,1,4,Wednesday,0,0
1832,2017-01-05,2017,1,5,Thursday,0,0
1833,2017-01-06,2017,1,6,Friday,0,0
1834,2017-01-07,2017,1,7,Saturday,1,0
1835,2017-01-08,2017,1,8,Sunday,1,0
1836,2017-01-09,2017,1,9,Monday,0,0
1837,2017-01-10,2017,1,10,Tuesday,0,0
1838,2017-01-11,2017,1,11,Wednesday,0,0
1839,2017-01-12,2017,1,12,Thursday,0,0
1840,2017-01-13,2017,1,13,Friday,0,0
1841,2017-01-14,2017,1,14,Saturday,1,0
1842,2017-01-15,2017,1,15,Sunday,1,0
1843,2017-01-16,2017,1,16,Monday,0,0
1844,2017-01-17,2017,1,17,Tuesday,0,0
1845,2017-01-18,2017,1,18,Wednesday,0,0
1846,2017-01-19,2017,1,19,Thursday,0,0
1847,2017-01-20,2017,1,20,Friday,0,0
1848,2017-01-21,2017,1,21,Saturday,1,0
1849,2017-01-22,2017,1,22,Sunday,1,0
1850,2017-01-23,2017,1,23,Monday,0,0
1851,2017-01-24,2017,1,24,Tuesday,0,0
1852,2017-01-25,2017,1,25,Wednesday,0,0
1853,2017-01-26,2017,1,26,Thursday,0,0
1854,2017-01-27,2017,1,27,Friday,0,0
1855,2017-01-28,2017,1,28,Saturday,1,0
1856,2017-01-29,2017,1,29,Sunday,1,0
1857,2017-01-30,2017,1,30,Monday,0,0
1858,2017-01-31,2017,1,31,Tuesday,0,0
1859,2017-02-01,2017,2,1,Wednesday,0,0
1860,2017-02-02,2017,2,2,Thursday,0,0
1861,2017-02-03,2017,2,3,Friday,0,0
1862,2017-02-04,2017,2,4,Saturday,1,0
1863,2017-02-05,2017,2,5,Sunday,1,0
1864,2017-02-06,2017,2,6,Monday,0,0
1865,2017-02-07,2017,2,7,Tuesday,0,0
1866,2017-02-08,2017,2,8,Wednesday,0,0
1867,2017-02-09,2017,2,9,Thursday,0,0
1868,2017-02-10,2017,2,10,Friday,0,0
1869,2017-02-11,2017,2,11,Saturday,1,0
1870,2017-02-12,2017,2,12,Sunday,1,0
1871,2017-02-13,2017,2,13,Monday,0,0
1872,2017-02-14,2017,2,14,Tuesday,0,0
1873,2017-02-15,2017,2,15,Wednesday,0,0
1874,2017-02-16,2017,2,16,Thursday,0,0
1875,2017-02-17,2017,2,17,Friday,0,0
1876,2017-02-18,2017,2,18,Saturday,1,0
1877,2017-02-19,2017,2,19,Sunday,1,0
1878,2017-02-20,2017,2,20,Monday,0,0
1879,2017-02-21,2017,2,21,Tuesday,0,0
1880,2017-02-22,2017,2,22,Wednesday,0,0
1881,2017-02-23,2017,2,23,Thursday,0,0
1882,2017-02-24,2017,2,24,Friday,0,0
1883,2017-02-25,2017,2,25,Saturday,1,0
1884,2017-02-26,2017,2,26,Sunday,1,0
1885,2017-02-27,2017,2,27,Monday,0,0
1886,2017-02-28,2017,2,28,Tuesday,0,0
1887,2017-03-01,2017,3,1,Wednesday,0,0
1888,2017-03-02,2017,3,2,Thursday,0,0
1889,2017-03-03,2017,3,3,Friday,0,0
1890,2017-03-04,2017,3,4,Saturday,1,0
1891,2017-03-05,2017,3,5,Sunday,1,0
1892,2017-03-06,2017,3,6,Monday,0,0
1893,2017-03-07,2017,3,7,Tuesday,0,0
1894,2017-03-08,2017,3,8,Wednesday,0,0
1895,2017-03-09,2017,3,9,Thursday,0,0
1896,2017-03-10,2017,3,10,Friday,0,0
1897,2017-03-11,2017,3,11,Saturday,1,0
1898,2017-03-12,2017,3,12,Sunday,1,0
1899,2017-03-13,2017,3,13,Monday,0,0
1900,2017-03-14,2017,3,14,Tuesday,0,0
1901,2017-03-15,2017,3,15,Wednesday,0,0
1902,2017-03-16,2017,3,16,Thursday,0,0
1903,2017-03-17,2017,3,17,Friday,0,0
1904,2017-03-18,2017,3,18,Saturday,1,0
1905,2017-03-19,2017,3,19,Sunday,1,0
1906,2017-03-20,2017,3,20,Monday,0,0
1907,2017-03-21,2017,3,21,Tuesday,0,0
1908,2017-03-22,2017,3,22,Wednesday,0,0
1909,2017-03-23,2017,3,23,Thursday,0,0
1910,2017-03-24,2017,3,24,Friday,0,0
1911,2017-03-25,2017,3,25,Saturday,1,0
1912,2017-03-26,2017,3,26,Sunday,1,0
1913,2017-03-27,2017,3,27,Monday,0,0
1914,2017-03-28,2017,3,28,Tuesday,0,0
1915,2017-03-29,2017,3,29,Wednesday,0,0
1916,2017-03-30,2017,3,30,Thursday,0,0
1917,2017-03-31,2017,3,31,Friday,0,0
1918,2017-04-01,2017,4,1,Saturday,1,0
1919,2017-04-02,2017,4,2,Sunday,1,0
1920,2017-04-03,2017,4,3,Monday,0,0
1921,2017-04-04,2017,4,4,Tuesday,0,0
1922,2017-04-05,2017,4,5,Wednesday,0,0
1923,2017-04-06,2017,4,6,Thursday,0,0
1924,2017-04-07,2017,4,7,Friday,0,0
1925,2017-04-08,2017,4,8,Saturday,1,0
1926,2017-04-09,2017,4,9,Sunday,1,0
1927,2017-04-10,2017,4,10,Monday,0,0
1928,2017-04-11,2017,4,11,Tuesday,0,0
1929,2017-04-12,2017,4,12,Wednesday,0,0
1930,2017-04-13,2017,4,13,Thursday,0,0
1931,2017-04-14,2017,4,14,Friday,0,0
1932,2017-04-15,2017,4,15,Saturday,1,0
1933,2017-04-16,2017,4,16,Sunday,1,0
1934,2017-04-17,2017,4,17,Monday,0,0
1935,2017-04-18,2017,4,18,Tuesday,0,0
1936,2017-04-19,2017,4,19,Wednesday,0,0
1937,2017-04-20,2017,4,20,Thursday,0,0
1938,2017-04-21,2017,4,21,Friday,0,0
1939,2017-04-22,2017,4,22,Saturday,1,0
1940,2017-04-23,2017,4,23,Sunday,1,0
1941,2017-04-24,2017,4,24,Monday,0,0
1942,2017-04-25,2017,4,25,Tuesday,0,0
1943,2017-04-26,2017,4,26,Wednesday,0,0
1944,2017-04-27,2017,4,27,Thursday,0,0
1945,2017-04-28,2017,4,28,Friday,0,0
1946,2017-04-29,2017,4,29,Saturday,1,0
1947,2017-04-30,2017,4,30,Sunday,1,0
1948,2017-05-01,2017,5,1,Monday,0,0
1949,2017-05-02,2017,5,2,Tuesday,0,0
1950,2017-05-03,2017,5,3,Wednesday,0,0
1951,2017-05-04,2017,5,4,Thursday,0,0
1952,2017-05-05,2017,5,5,Friday,0,0
1953,2017-05-06,2017,5,6,Saturday,1,0
1954,2017-05-07,2017,5,7,Sunday,1,0
1955,2017-05-08,2017,5,8,Monday,0,0
1956,2017-05-09,2017,5,9,Tuesday,0,0
1957,2017-05-10,2017,5,10,Wednesday,0,0
1958,2017-05-11,2017,5,11,Thursday,0,0
1959,2017-05-12,2017,5,12,Friday,0,0
1960,2017-05-13,2017,5,13,Saturday,1,0
1961,2017-05-14,2017,5,14,Sunday,1,0
1962,2017-05-15,2017,5,15,Monday,0,0
1963,2017-05-16,2017,5,16,Tuesday,0,0
1964,2017-05-17,2017,5,17,Wednesday,0,0
1965,2017-05-18,2017,5,18,Thursday,0,0
1966,2017-05-19,2017,5,19,Friday,0,0
1967,2017-05-20,2017,5,20,Saturday,1,0
1968,2017-05-21,2017,5,21,Sunday,1,0
1969,2017-05-22,2017,5,22,Monday,0,0
1970,2017-05-23,2017,5,23,Tuesday,0,0
1971,2017-05-24,2017,5,24,Wednesday,0,0
1972,2017-05-25,2017,5,25,Thursday,0,0
1973,2017-05-26,2017,5,26,Friday,0,0
1974,2017-05-27,2017,5,27,Saturday,1,0
1975,2017-05-28,2017,5,28,Sunday,1,0
1976,2017-05-29,2017,5,29,Monday,0,0
1977,2017-05-30,2017,5,30,Tuesday,0,0
1978,2017-05-31,2017,5,31,Wednesday,0,0
1979,2017-06-01,2017,6,1,Thursday,0,0
1980,2017-06-02,2017,6,2,Friday,0,0
1981,2017-06-03,2017,6,3,Saturday,1,0
1982,2017-06-04,2017,6,4,Sunday,1,0
1983,2017-06-05,2017,6,5,Monday,0,0
1984,2017-06-06,2017,6,6,Tuesday,0,0
1985,2017-06-07,2017,6,7,Wednesday,0,0
1986,2017-06-08,2017,6,8,Thursday,0,0
1987,2017-06-09,2017,6,9,Friday,0,0
1988,2017-06-10,2017,6,10,Saturday,1,0
1989,2017-06-11,2017,6,11,Sunday,1,0
1990,2017-06-12,2017,6,12,Monday,0,0
1991,2017-06-13,2017,6,13,Tuesday,0,0
1992,2017-06-14,2017,6,14,Wednesday,0,0
1993,2017-06-15,2017,6,15,Thursday,0,0
1994,2017-06-16,2017,6,16,Friday,0,0
1995,2017-06-17,2017,6,17,Saturday,1,0
1996,2017-06-18,2017,6,18,Sunday,1,0
1997,2017-06-19,2017,6,19,Monday,0,0
1998,2017-06-20,2017,6,20,Tuesday,0,0
1999,2017-06-21,2017,6,21,Wednesday,0,0
2000,2017-06-22,2017,6,22,Thursday,0,0
2001,2017-06-23,2017,6,23,Friday,0,0
2002,2017-06-24,2017,6,24,Saturday,1,0
2003,2017-06-25,2017,6,25,Sunday,1,0
2004,2017-06-26,2017,6,26,Monday,0,0
2005,2017-06-27,2017,6,27,Tuesday,0,0
2006,2017-06-28,2017,6,28,Wednesday,0,0
2007,2017-06-29,2017,6,29,Thursday,0,0
2008,2017-06-30,2017,6,30,Friday,0,0
2009,2017-07-01,2017,7,1,Saturday,1,0
2010,2017-07-02,2017,7,2,Sunday,1,0
2011,2017-07-03,2017,7,3,Monday,0,0
2012,2017-07-04,2017,7,4,Tuesday,0,0
2013,2017-07-05,2017,7,5,Wednesday,0,0
2014,2017-07-06,2017,7,6,Thursday,0,0
2015,2017-07-07,2017,7,7,Friday,0,0
2016,2017-07-08,2017,7,8,Saturday,1,0
2017,2017-07-09,2017,7,9,Sunday,1,0
2018,2017-07-10,2017,7,10,Monday,0,0
2019,2017-07-11,2017,7,11,Tuesday,0,0
2020,2017-07-12,2017,7,12,Wednesday,0,0
2021,2017-07-13,2017,7,13,Thursday,0,0
2022,2017-07-14,2017,7,14,Friday,0,0
2023,2017-07-15,2017,7,15,Saturday,1,0
2024,2017-07-16,2017,7,16,Sunday,1,0
2025,2017-07-17,2017,7,17,Monday,0,0
2026,2017-07-18,2017,7,18,Tuesday,0,0
2027,2017-07-19,2017,7,19,Wednesday,0,0
2028,2017-07-20,2017,7,20,Thursday,0,0
2029,2017-07-21,2017,7,21,Friday,0,0
2030,2017-07-22,2017,7,22,Saturday,1,0
2031,2017-07-23,2017,7,23,Sunday,1,0
2032,2017-07-24,2017,7,24,Monday,0,0
2033,2017-07-25,2017,7,25,Tuesday,0,0
2034,2017-07-26,2017,7,26,Wednesday,0,0
2035,2017-07-27,2017,7,27,Thursday,0,0
2036,2017-07-28,2017,7,28,Friday,0,0
2037,2017-07-29,2017,7,29,Saturday,1,0
2038,2017-07-30,2017,7,30,Sunday,1,0
2039,2017-07-31,2017,7,31,Monday,0,0
2040,2017-08-01,2017,8,1,Tuesday,0,0
2041,2017-08-02,2017,8,2,Wednesday,0,0
2042,2017-08-03,2017,8,3,Thursday,0,0
2043,2017-08-04,2017,8,4,Friday,0,0
2044,2017-08-05,2017,8,5,Saturday,1,0
2045,2017-08-06,2017,8,6,Sunday,1,0
2046,2017-08-07,2017,8,7,Monday,0,0
2047,2017-08-08,2017,8,8,Tuesday,0,0
2048,2017-08-09,2017,8,9,Wednesday,0,0
2049,2017-08-10,2017,8,10,Thursday,0,0
2050,2017-08-11,2017,8,11,Friday,0,0
2051,2017-08-12,2017,8,12,Saturday,1,0
2052,2017-08-13,2017,8,13,Sunday,1,0
2053,2017-08-14,2017,8,14,Monday,0,0
2054,2017-08-15,2017,8,15,Tuesday,0,0
2055,2017-08-16,2017,8,16,Wednesday,0,0
2056,2017-08-17,2017,8,17,Thursday,0,0
2057,2017-08-18,2017,8,18,Friday,0,0
2058,2017-08-19,2017,8,19,Saturday,1,0
2059,2017-08-20,2017,8,20,Sunday,1,0
2060,2017-08-21,2017,8,21,Monday,0,0
2061,2017-08-22,2017,8,22,Tuesday,0,0
2062,2017-08-23,2017,8,23,Wednesday,0,0
2063,2017-08-24,2017,8,24,Thursday,0,0
2064,2017-08-25,2017,8,25,Friday,0,0
2065,2017-08-26,2017,8,26,Saturday,1,0
2066,2017-08-27,2017,8,27,Sunday,1,0
2067,2017-08-28,2017,8,28,Monday,0,0
2068,2017-08-29,2017,8,29,Tuesday,0,0
2069,2017-08-30,2017,8,30,Wednesday,0,0
2070,2017-08-31,2017,8,31,Thursday,0,0
2071,2017-09-01,2017,9,1,Friday,0,0
2072,2017-09-02,2017,9,2,Saturday,1,0
2073,2017-09-03,2017,9,3,Sunday,1,0
2074,2017-09-04,2017,9,4,Monday,0,0
2075,2017-09-05,2017,9,5,Tuesday,0,0
2076,2017-09-06,2017,9,6,Wednesday,0,0
2077,2017-09-07,2017,9,7,Thursday,0,0
2078,2017-09-08,2017,9,8,Friday,0,0
2079,2017-09-09,2017,9,9,Saturday,1,0
2080,2017-09-10,2017,9,10,Sunday,1,0
2081,2017-09-11,2017,9,11,Monday,0,0
2082,2017-09-12,2017,9,12,Tuesday,0,0
2083,2017-09-13,2017,9,13,Wednesday,0,0
2084,2017-09-14,2017,9,14,Thursday,0,0
2085,2017-09-15,2017,9,15,Friday,0,0
2086,2017-09-16,2017,9,16,Saturday,1,0
2087,2017-09-17,2017,9,17,Sunday,1,0
2088,2017-09-18,2017,9,18,Monday,0,0
2089,2017-09-19,2017,9,19,Tuesday,0,0
2090,2017-09-20,2017,9,20,Wednesday,0,0
2091,2017-09-21,2017,9,21,Thursday,0,0
2092,2017-09-22,2017,9,22,Friday,0,0
2093,2017-09-23,2017,9,23,Saturday,1,0
2094,2017-09-24,2017,9,24,Sunday,1,0
2095,2017-09-25,2017,9,25,Monday,0,0
2096,2017-09-26,2017,9,26,Tuesday,0,0
2097,2017-09-27,2017,9,27,Wednesday,0,0
2098,2017-09-28,2017,9,28,Thursday,0,0
2099,2017-09-29,2017,9,29,Friday,0,0
2100,2017-09-30,2017,9,30,Saturday,1,0
2101,2017-10-01,2017,10,1,Sunday,1,0
2102,2017-10-02,2017,10,2,Monday,0,0
2103,2017-10-03,2017,10,3,Tuesday,0,0
2104,2017-10-04,2017,10,4,Wednesday,0,0
2105,2017-10-05,2017,10,5,Thursday,0,0
2106,2017-10-06,2017,10,6,Friday,0,0
2107,2017-10-07,2017,10,7,Saturday,1,0
2108,2017-10-08,2017,10,8,Sunday,1,0
2109,2017-10-09,2017,10,9,Monday,0,0
2110,2017-10-10,2017,10,10,Tuesday,0,0
2111,2017-10-11,2017,10,11,Wednesday,0,0
2112,2017-10-12,2017,10,12,Thursday,0,0
2113,2017-10-13,2017,10,13,Friday,0,0
2114,2017-10-14,2017,10,14,Saturday,1,0
2115,2017-10-15,2017,10,15,Sunday,1,0
2116,2017-10-16,2017,10,16,Monday,0,0
2117,2017-10-17,2017,10,17,Tuesday,0,0
2118,2017-10-18,2017,10,18,Wednesday,0,0
2119,2017-10-19,2017,10,19,Thursday,0,0
2120,2017-10-20,2017,10,20,Friday,0,0
2121,2017-10-21,2017,10,21,Saturday,1,0
2122,2017-10-22,2017,10,22,Sunday,1,0
2123,2017-10-23,2017,10,23,Monday,0,0
2124,2017-10-24,2017,10,24,Tuesday,0,0
2125,2017-10-25,2017,10,25,Wednesday,0,0
2126,2017-10-26,2017,10,26,Thursday,0,0
2127,2017-10-27,2017,10,27,Friday,0,0
2128,2017-10-28,2017,10,28,Saturday,1,0
2129,2017-10-29,2017,10,29,Sunday,1,0
2130,2017-10-30,2017,10,30,Monday,0,0
2131,2017-10-31,2017,10,31,Tuesday,0,0
2132,2017-11-01,2017,11,1,Wednesday,0,0
2133,2017-11-02,2017,11,2,Thursday,0,0
2134,2017-11-03,2017,11,3,Friday,0,0
2135,2017-11-04,2017,11,4,Saturday,1,0
2136,2017-11-05,2017,11,5,Sunday,1,0
2137,2017-11-06,2017,11,6,Monday,0,0
2138,2017-11-07,2017,11,7,Tuesday,0,0
2139,2017-11-08,2017,11,8,Wednesday,0,0
2140,2017-11-09,2017,11,9,Thursday,0,0
2141,2017-11-10,2017,11,10,Friday,0,0
2142,2017-11-11,2017,11,11,Saturday,1,0
2143,2017-11-12,2017,11,12,Sunday,1,0
2144,2017-11-13,2017,11,13,Monday,0,0
2145,2017-11-14,2017,11,14,Tuesday,0,0
2146,2017-11-15,2017,11,15,Wednesday,0,0
2147,2017-11-16,2017,11,16,Thursday,0,0
2148,2017-11-17,2017,11,17,Friday,0,0
2149,2017-11-18,2017,11,18,Saturday,1,0
2150,2017-11-19,2017,11,19,Sunday,1,0
2151,2017-11-20,2017,11,20,Monday,0,0
2152,2017-11-21,2017,11,21,Tuesday,0,0
2153,2017-11-22,2017,11,22,Wednesday,0,0
2154,2017-11-23,2017,11,23,Thursday,0,0
2155,2017-11-24,2017,11,24,Friday,0,0
2156,2017-11-25,2017,11,25,Saturday,1,0
2157,2017-11-26,2017,11,26,Sunday,1,0
2158,2017-11-27,2017,11,27,Monday,0,0
2159,2017-11-28,2017,11,28,Tuesday,0,0
2160,2017-11-29,2017,11,29,Wednesday,0,0
2161,2017-11-30,2017,11,30,Thursday,0,0
2162,2017-12-01,2017,12,1,Friday,0,0
2163,2017-12-02,2017,12,2,Saturday,1,0
2164,2017-12-03,2017,12,3,Sunday,1,0
2165,2017-12-04,2017,12,4,Monday,0,0
2166,2017-12-05,2017,12,5,Tuesday,0,0
2167,2017-12-06,2017,12,6,Wednesday,0,0
2168,2017-12-07,2017,12,7,Thursday,0,0
2169,2017-12-08,2017,12,8,Friday,0,0
2170,2017-12-09,2017,12,9,Saturday,1,0
2171,2017-12-10,2017,12,10,Sunday,1,0
2172,2017-12-11,2017,12,11,Monday,0,0
2173,2017-12-12,2017,12,12,Tuesday,0,0
2174,2017-12-13,2017,12,13,Wednesday,0,0
2175,2017-12-14,2017,12,14,Thursday,0,0
2176,2017-12-15,2017,12,15,Friday,0,0
2177,2017-12-16,2017,12,16,Saturday,1,0
2178,2017-12-17,2017,12,17,Sunday,1,0
2179,2017-12-18,2017,12,18,Monday,0,0
2180,2017-12-19,2017,12,19,Tuesday,0,0
2181,2017-12-20,2017,12,20,Wednesday,0,0
2182,2017-12-21,2017,12,21,Thursday,0,0
2183,2017-12-22,2017,12,22,Friday,0,0
2184,2017-12-23,2017,12,23,Saturday,1,0
2185,2017-12-24,2017,12,24,Sunday,1,0
2186,2017-12-25,2017,12,25,Monday,0,0
2187,2017-12-26,2017,12,26,Tuesday,0,0
2188,2017-12-27,2017,12,27,Wednesday,0,0
2189,2017-12-28,2017,12,28,Thursday,0,0
2190,2017-12-29,2017,12,29,Friday,0,0
2191,2017-12-30,2017,12,30,Saturday,1,0
2192,2017-12-31,2017,12,31,Sunday,1,0
2193,2018-01-01,2018,1,1,Monday,0,0
2194,2018-01-02,2018,1,2,Tuesday,0,0
2195,2018-01-03,2018,1,3,Wednesday,0,0
2196,2018-01-04,2018,1,4,Thursday,0,0
2197,2018-01-05,2018,1,5,Friday,0,0
2198,2018-01-06,2018,1,6,Saturday,1,0
2199,2018-01-07,2018,1,7,Sunday,1,0
2200,2018-01-08,2018,1,8,Monday,0,0
2201,2018-01-09,2018,1,9,Tuesday,0,0
2202,2018-01-10,2018,1,10,Wednesday,0,0
2203,2018-01-11,2018,1,11,Thursday,0,0
2204,2018-01-12,2018,1,12,Friday,0,0
2205,2018-01-13,2018,1,13,Saturday,1,0
2206,2018-01-14,2018,1,14,Sunday,1,0
2207,2018-01-15,2018,1,15,Monday,0,0
2208,2018-01-16,2018,1,16,Tuesday,0,0
2209,2018-01-17,2018,1,17,Wednesday,0,0
2210,2018-01-18,2018,1,18,Thursday,0,0
2211,2018-01-19,2018,1,19,Friday,0,0
2212,2018-01-20,2018,1,20,Saturday,1,0
2213,2018-01-21,2018,1,21,Sunday,1,0
2214,2018-01-22,2018,1,22,Monday,0,0
2215,2018-01-23,2018,1,23,Tuesday,0,0
2216,2018-01-24,2018,1,24,Wednesday,0,0
2217,2018-01-25,2018,1,25,Thursday,0,0
2218,2018-01-26,2018,1,26,Friday,0,0
2219,2018-01-27,2018,1,27,Saturday,1,0
2220,2018-01-28,2018,1,28,Sunday,1,0
2221,2018-01-29,2018,1,29,Monday,0,0
2222,2018-01-30,2018,1,30,Tuesday,0,0
2223,2018-01-31,2018,1,31,Wednesday,0,0
2224,2018-02-01,2018,2,1,Thursday,0,0
2225,2018-02-02,2018,2,2,Friday,0,0
2226,2018-02-03,2018,2,3,Saturday,1,0
2227,2018-02-04,2018,2,4,Sunday,1,0
2228,2018-02-05,2018,2,5,Monday,0,0
2229,2018-02-06,2018,2,6,Tuesday,0,0
2230,2018-02-07,2018,2,7,Wednesday,0,0
2231,2018-02-08,2018,2,8,Thursday,0,0
2232,2018-02-09,2018,2,9,Friday,0,0
2233,2018-02-10,2018,2,10,Saturday,1,0
2234,2018-02-11,2018,2,11,Sunday,1,0
2235,2018-02-12,2018,2,12,Monday,0,0
2236,2018-02-13,2018,2,13,Tuesday,0,0
2237,2018-02-14,2018,2,14,Wednesday,0,0
2238,2018-02-15,2018,2,15,Thursday,0,0
2239,2018-02-16,2018,2,16,Friday,0,0
2240,2018-02-17,2018,2,17,Saturday,1,0
2241,2018-02-18,2018,2,18,Sunday,1,0
2242,2018-02-19,2018,2,19,Monday,0,0
2243,2018-02-20,2018,2,20,Tuesday,0,0
2244,2018-02-21,2018,2,21,Wednesday,0,0
2245,2018-02-22,2018,2,22,Thursday,0,0
2246,2018-02-23,2018,2,23,Friday,0,0
2247,2018-02-24,2018,2,24,Saturday,1,0
2248,2018-02-25,2018,2,25,Sunday,1,0
2249,2018-02-26,2018,2,26,Monday,0,0
2250,2018-02-27,2018,2,27,Tuesday,0,0
2251,2018-02-28,2018,2,28,Wednesday,0,0
2252,2018-03-01,2018,3,1,Thursday,0,0
2253,2018-03-02,2018,3,2,Friday,0,0
2254,2018-03-03,2018,3,3,Saturday,1,0
2255,2018-03-04,2018,3,4,Sunday,1,0
2256,2018-03-05,2018,3,5,Monday,0,0
2257,2018-03-06,2018,3,6,Tuesday,0,0
2258,2018-03-07,2018,3,7,Wednesday,0,0
2259,2018-03-08,2018,3,8,Thursday,0,0
2260,2018-03-09,2018,3,9,Friday,0,0
2261,2018-03-10,2018,3,10,Saturday,1,0
2262,2018-03-11,2018,3,11,Sunday,1,0
2263,2018-03-12,2018,3,12,Monday,0,0
2264,2018-03-13,2018,3,13,Tuesday,0,0
2265,2018-03-14,2018,3,14,Wednesday,0,0
2266,2018-03-15,2018,3,15,Thursday,0,0
2267,2018-03-16,2018,3,16,Friday,0,0
2268,2018-03-17,2018,3,17,Saturday,1,0
2269,2018-03-18,2018,3,18,Sunday,1,0
2270,2018-03-19,2018,3,19,Monday,0,0
2271,2018-03-20,2018,3,20,Tuesday,0,0
2272,2018-03-21,2018,3,21,Wednesday,0,0
2273,2018-03-22,2018,3,22,Thursday,0,0
2274,2018-03-23,2018,3,23,Friday,0,0
2275,2018-03-24,2018,3,24,Saturday,1,0
2276,2018-03-25,2018,3,25,Sunday,1,0
2277,2018-03-26,2018,3,26,Monday,0,0
2278,2018-03-27,2018,3,27,Tuesday,0,0
2279,2018-03-28,2018,3,28,Wednesday,0,0
2280,2018-03-29,2018,3,29,Thursday,0,0
2281,2018-03-30,2018,3,30,Friday,0,0
2282,2018-03-31,2018,3,31,Saturday,1,0
2283,2018-04-01,2018,4,1,Sunday,1,0
2284,2018-04-02,2018,4,2,Monday,0,0
2285,2018-04-03,2018,4,3,Tuesday,0,0
2286,2018-04-04,2018,4,4,Wednesday,0,0
2287,2018-04-05,2018,4,5,Thursday,0,0
